WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'a537c92613da4a1f91201b2f82d12e3b_0']",http://data.ebrgis.opendata.arcgis.com/datasets/a537c92613da4a1f91201b2f82d12e3b_0,4,4,3.75,200,0.0,50.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'f4e5ddaf94f549ff86db06b593ff2683_0']",http://data.ebrgis.opendata.arcgis.com/datasets/f4e5ddaf94f549ff86db06b593ff2683_0,2,2,0.0,0,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'b108d20e3649417eb32be3816d07538e_0']",http://data.ebrgis.opendata.arcgis.com/datasets/b108d20e3649417eb32be3816d07538e_0,2,2,81.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', 'c1fb994bfea049bcab418b90445bd633_0', 'features', '3']",http://data.ebrgis.opendata.arcgis.com/datasets/c1fb994bfea049bcab418b90445bd633_0/features/3,2,2,0.0,0,0.0,100.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '0c4c455cde8b45baaab1356a003de4ae_0']",http://data.ebrgis.opendata.arcgis.com/datasets/0c4c455cde8b45baaab1356a003de4ae_0,2,2,2.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_38']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_38,2,2,17.5,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '5896990ec0184bd68dc3ce05ff2244eb_0']",http://data.ebrgis.opendata.arcgis.com/datasets/5896990ec0184bd68dc3ce05ff2244eb_0,2,2,0.0,100,0.0,100.0
data.ebrgis.opendata.arcgis.com,2017,"['', '']",http://data.ebrgis.opendata.arcgis.com/,16,14,53.0,88,50.0,62.5
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '9bdbb51ca13548b480efbf614b5f17bc_0']",http://data.ebrgis.opendata.arcgis.com/datasets/9bdbb51ca13548b480efbf614b5f17bc_0,2,2,1.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '83c38dc839e4464d81ad1f6b9ec0b14f_47']",http://data.ebrgis.opendata.arcgis.com/datasets/83c38dc839e4464d81ad1f6b9ec0b14f_47,2,2,10.0,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2016,"['', 'datasets', '77323272a57c4e84a8e2a23847d0a909_0']",http://data.ebrgis.opendata.arcgis.com/datasets/77323272a57c4e84a8e2a23847d0a909_0,4,4,2.75,0,0.0,0.0
data.ebrgis.opendata.arcgis.com,2022,"['', '']",http://data.ebrgis.opendata.arcgis.com/,5620,2020,56.73,107,3.36,35.69
