WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
budget.brla.gov,2015,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'district+attorney', '0', 'expense_category', 'personal+services+-+wages,+salaries,+&+allowances', '0', 'program']","http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/district+attorney/0/expense_category/personal+services+-+wages,+salaries,+&+allowances/0/program",1,1,7.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'general+government', '0', 'department', 'office+of+the+mayor-president', '0', 'program', 'mp+-+constituent+and+neighborhood+program', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/service/general+government/0/department/office+of+the+mayor-president/0/program/mp+-+constituent+and+neighborhood+program/0/expense_category,6,1,7.67,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'mayors+homeland+security+ofc', '0', 'fund', 'general+fund', '0', 'segment4', 'mohsep', '0', 'segment5']",http://budget.brla.gov/year/2021/operating/0/segment2/mayors+homeland+security+ofc/0/fund/general+fund/0/segment4/mohsep/0/segment5,1,1,0.0,0,0.0,100.0
budget.brla.gov,2015,"['', 'year', 'default', 'operating', '0', 'service', 'public+safety', '0', 'department', 'police+department', '0', 'project']",http://budget.brla.gov/year/default/operating/0/service/public+safety/0/department/police+department/0/project,10,2,7.5,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', '2015', 'revenue', '0', 'service', 'transportation', '0', 'department']",http://budget.brla.gov/year/2015/revenue/0/service/transportation/0/department,15,7,15.79,0,0.0,26.19
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment4', 'street+maintenance', '0', 'fund']",http://budget.brla.gov/year/2021/operating/0/segment4/street+maintenance/0/fund,1,1,1.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'parish+attorney', '0', 'program', 'parish+attorney-litigation', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/parish+attorney/0/program/parish+attorney-litigation/0/expense_category,2,2,41.0,0,0.0,50.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'fire+department', '0', 'object', 'vehicle+accessories+&+parts', '0', 'fund', 'general+fund', '0', 'segment4']",http://budget.brla.gov/year/2021/operating/0/segment2/fire+department/0/object/vehicle+accessories+&+parts/0/fund/general+fund/0/segment4,3,2,2.33,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'operating', '0', 'department', 'community+development+programs', '0', 'fund', 'community+development+block+grant+funds', '0', 'service']",http://budget.brla.gov/year/2015/operating/0/department/community+development+programs/0/fund/community+development+block+grant+funds/0/service,2,2,17.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'district+attorney', '0', 'program', 'district+attorney', '0', 'expense_category', 'personal+services+-+wages,+salaries,+&+allowances', '0', 'fund']","http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/district+attorney/0/program/district+attorney/0/expense_category/personal+services+-+wages,+salaries,+&+allowances/0/fund",1,1,3.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'operating', '0', 'project', 'public+safety+buildings', '0', 'fund']",http://budget.brla.gov/year/default/operating/0/project/public+safety+buildings/0/fund,1,1,5.0,0,0.0,0.0
budget.brla.gov,2023,"['', 'year', '2023', 'operating', '0', 'segment2', 'fire+department', '0', 'fund', 'general+fund', '0', 'segment4']",http://budget.brla.gov/year/2023/operating/0/segment2/fire+department/0/fund/general+fund/0/segment4,21,14,2.34,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'police+department', '0', 'fund', 'general+fund', '0', 'segment4', 'police-criminal+investigation', '0', 'segment5']",http://budget.brla.gov/year/2021/operating/0/segment2/police+department/0/fund/general+fund/0/segment4/police-criminal+investigation/0/segment5,3,3,26.75,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'fund', 'general+fund', '1', 'segment2']",http://budget.brla.gov/year/2022/operating/0/fund/general+fund/1/segment2,4,3,2.5,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'police+department', '0', 'segment4', 'police-administration', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2022/operating/0/fund/general+fund/0/segment2/police+department/0/segment4/police-administration/0/segment5/operating/0/object,3,3,4.0,0,0.0,50.0
budget.brla.gov,2017,"['', 'year', 'default', 'operating', '0', 'fund', 'capital+area+expressway+authority', '0', 'service']",http://budget.brla.gov/year/default/operating/0/fund/capital+area+expressway+authority/0/service,2,1,0.0,50,0.0,0.0
budget.brla.gov,2015,"['', 'year', '2015', 'operating', '0', 'service', 'public+safety', '0', 'department', 'emergency+medical+services', '0', 'project', 'project', '0', 'fund']",http://budget.brla.gov/year/2015/operating/0/service/public+safety/0/department/emergency+medical+services/0/project/project/0/fund,1,1,7.0,0,0.0,0.0
budget.brla.gov,2023,"['', 'year', '2023', 'operating', '0', 'segment2', 'fire+department', '0', 'fund', 'general+fund', '0', 'segment4', 'fire-suppression', '0', 'segment5', 'operating', '0', 'object', 'overtime', '0', 'charactercodedescription']",http://budget.brla.gov/year/2023/operating/0/segment2/fire+department/0/fund/general+fund/0/segment4/fire-suppression/0/segment5/operating/0/object/overtime/0/charactercodedescription,1,1,10.0,0,0.0,0.0
budget.brla.gov,2020,"['', 'year', '2020', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'city+court', '0', 'segment4', 'city+court-administration', '0', 'segment5', 'undefined', '0', 'object']",http://budget.brla.gov/year/2020/operating/0/fund/general+fund/0/segment2/city+court/0/segment4/city+court-administration/0/segment5/undefined/0/object,1,1,2.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'emergency+medical+services', '0', 'segment2', 'emergency+medical+services', '0', 'segment4', 'ebrp+communications+district', '0', 'segment5', 'radio+shop', '0', 'object']",http://budget.brla.gov/year/2021/operating/0/fund/emergency+medical+services/0/segment2/emergency+medical+services/0/segment4/ebrp+communications+district/0/segment5/radio+shop/0/object,1,1,13.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'outside+agencies', '0', 'fund', 'general+fund', '0', 'segment4', 'score+chapter+141~baton+rouge', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2021/operating/0/segment2/outside+agencies/0/fund/general+fund/0/segment4/score+chapter+141~baton+rouge/0/segment5/operating/0/object,1,1,0.0,0,0.0,100.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'office+of+the+mayor-president', '0', 'segment4', 'mayor-administration', '0', 'segment5', 'economic+development+programs', '0', 'object', 'consult+srv-govt+represent', '0', 'charactercodedescription']",http://budget.brla.gov/year/2021/operating/0/fund/general+fund/0/segment2/office+of+the+mayor-president/0/segment4/mayor-administration/0/segment5/economic+development+programs/0/object/consult+srv-govt+represent/0/charactercodedescription,1,1,2.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'operating', '0', 'service', 'transportation', '0', 'department', 'construction+projects', '0', 'project', 'signal+system+synchronization', '0', 'fund']",http://budget.brla.gov/year/2015/operating/0/service/transportation/0/department/construction+projects/0/project/signal+system+synchronization/0/fund,4,1,4.67,0,0.0,25.0
budget.brla.gov,2019,"['', 'year', '2018', 'revenue', '0', 'charactercodedescription', 'intergovernment+rev', '0', 'object']",http://budget.brla.gov/year/2018/revenue/0/charactercodedescription/intergovernment+rev/0/object,1,1,2.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'emergency+medical+services', '0', 'segment2', 'emergency+medical+services', '1', 'segment4']",http://budget.brla.gov/year/2021/operating/0/fund/emergency+medical+services/0/segment2/emergency+medical+services/1/segment4,2,2,27.5,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2018', 'operating', '0', 'fund', 'animal+control+&+rescue+center', '0', 'segment2', 'animal+control+&+rescue+center', '0', 'segment4', 'animal+control+&+rescue+center', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2018/operating/0/fund/animal+control+&+rescue+center/0/segment2/animal+control+&+rescue+center/0/segment4/animal+control+&+rescue+center/0/segment5/operating/0/object,2,1,1.5,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'public+safety', '0', 'department', 'coroner', '0', 'program', 'coroner', '0', 'expense_category', 'supplies', '0', 'fund']",http://budget.brla.gov/year/default/revenue/0/service/public+safety/0/department/coroner/0/program/coroner/0/expense_category/supplies/0/fund,1,1,1.0,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'sheriffs+office', '0', 'segment4']",http://budget.brla.gov/year/2022/operating/0/fund/general+fund/0/segment2/sheriffs+office/0/segment4,8,5,1.58,100,25.0,25.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'program', 'ems-ebrp+communications+district', '0', 'service']",http://budget.brla.gov/year/2015/revenue/0/program/ems-ebrp+communications+district/0/service,1,1,2.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'view-data']",http://budget.brla.gov/view-data,27,25,82.94,100,4.76,69.05
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'transportation', '0', 'department', 'road+rehabilitation+program', '0', 'program', 'road+rehabilitation+program+-+city+parish', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/transportation/0/department/road+rehabilitation+program/0/program/road+rehabilitation+program+-+city+parish/0/expense_category,2,2,514.5,0,0.0,0.0
budget.brla.gov,2019,"['', 'year', '2018', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'buildings+and+grounds', '0', 'segment3', 'general+government+expend', '1', 'segment4']",http://budget.brla.gov/year/2018/operating/0/fund/general+fund/0/segment2/buildings+and+grounds/0/segment3/general+government+expend/1/segment4,1,1,4.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'sewerage-operations+&+maint', '0', 'segment2', 'finance+department', '0', 'segment4']",http://budget.brla.gov/year/2021/operating/0/fund/sewerage-operations+&+maint/0/segment2/finance+department/0/segment4,1,1,1.0,0,0.0,0.0
budget.brla.gov,2018,"['', 'year', '2015', 'operating', '0', 'department', 'juvenile+court', '1', 'service']",http://budget.brla.gov/year/2015/operating/0/department/juvenile+court/1/service,2,1,30.5,0,0.0,0.0
budget.brla.gov,2019,"['', 'year', '2018', 'operating', '0', 'fund', 'brrc+river+center+fund', '0', 'segment3']",http://budget.brla.gov/year/2018/operating/0/fund/brrc+river+center+fund/0/segment3,1,1,0.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'public+safety', '0', 'department', 'police+department', '0', 'program', 'police+department-criminal+investigation+b', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/public+safety/0/department/police+department/0/program/police+department-criminal+investigation+b/0/expense_category,9,5,8.17,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'department', 'operating+transfers+out', '0', 'program', 'transfer+t~o+funds+-+2002a+tax+var+refundi', '0', 'service']",http://budget.brla.gov/year/default/revenue/0/department/operating+transfers+out/0/program/transfer+t~o+funds+-+2002a+tax+var+refundi/0/service,2,1,87.0,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'finance+department', '0', 'segment4', 'revenue+collection', '0', 'segment5']",http://budget.brla.gov/year/2021/operating/0/fund/general+fund/0/segment2/finance+department/0/segment4/revenue+collection/0/segment5,1,1,7.0,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'segment2', 'fire+department', '0', 'fund', 'general+fund', '0', 'segment4', 'fire-communications+&+maint', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2022/operating/0/segment2/fire+department/0/fund/general+fund/0/segment4/fire-communications+&+maint/0/segment5/operating/0/object,2,2,22.5,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'district+court', '0', 'program', 'district+court', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/district+court/0/program/district+court/0/expense_category,3,1,6.67,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'purchasing', '0', 'segment4', 'pur-operations', '0', 'segment5', 'auction+facility+section', '0', 'object', 'other+contractual+services', '0', 'charactercodedescription']",http://budget.brla.gov/year/2021/operating/0/fund/general+fund/0/segment2/purchasing/0/segment4/pur-operations/0/segment5/auction+facility+section/0/object/other+contractual+services/0/charactercodedescription,4,2,11.25,0,0.0,0.0
budget.brla.gov,2020,"['', 'year', '2018', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'information+services', '0', 'object']",http://budget.brla.gov/year/2018/operating/0/fund/general+fund/0/segment2/information+services/0/object,1,1,2.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'public+safety', '0', 'department', 'sheriffs+office', '0', 'program', 'sheriffs+office+-+facility+leases', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/service/public+safety/0/department/sheriffs+office/0/program/sheriffs+office+-+facility+leases/0/expense_category,2,1,3.5,0,0.0,0.0
budget.brla.gov,2018,"['', 'year', '2018', 'operating', '0', 'department', 'police+department', '0', 'division']",http://budget.brla.gov/year/2018/operating/0/department/police+department/0/division,3,2,1.0,0,0.0,0.0
budget.brla.gov,2018,"['', 'year', '2015', 'operating', '0', 'service', 'health+and+welfare', '0', 'department', 'emergency+medical+services', '0', 'project', 'ems-prison+medical+services+std+screening+1997', '0', 'fund']",http://budget.brla.gov/year/2015/operating/0/service/health+and+welfare/0/department/emergency+medical+services/0/project/ems-prison+medical+services+std+screening+1997/0/fund,1,1,6.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'culture+and+recreation', '0', 'department', 'baton+rouge+river+center', '0', 'program', 'b.+r.+river+center+-+management+fee', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/culture+and+recreation/0/department/baton+rouge+river+center/0/program/b.+r.+river+center+-+management+fee/0/expense_category,2,2,7.0,0,0.0,50.0
budget.brla.gov,2023,"['', 'year', '2023', 'operating', '0', 'fund', 'city+court+technology+fund', '0', 'segment2']",http://budget.brla.gov/year/2023/operating/0/fund/city+court+technology+fund/0/segment2,1,1,21.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'program', 'mc-community+centers-charles+r+kelly', '0', 'expense_category', 'personal+services+-+wages,+salaries,+&+allowances', '0', 'service']","http://budget.brla.gov/year/2015/revenue/0/program/mc-community+centers-charles+r+kelly/0/expense_category/personal+services+-+wages,+salaries,+&+allowances/0/service",2,1,1.0,0,0.0,0.0
budget.brla.gov,2020,"['', 'year', '2018', 'operating', '0', 'fund', 'general+fund', '0', 'segment3']",http://budget.brla.gov/year/2018/operating/0/fund/general+fund/0/segment3,4,2,31.33,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'segment5', 'city+of+zachary', '0', 'segment4', 'municipal+str+maintenance+agr', '0', 'fund', 'general+fund', '0', 'segment2']",http://budget.brla.gov/year/2022/operating/0/segment5/city+of+zachary/0/segment4/municipal+str+maintenance+agr/0/fund/general+fund/0/segment2,2,2,5.5,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'transportation', '0', 'department', 'department+of+public+works', '0', 'program', 'dpw-street+operations', '0', 'expense_category', 'contractual+services', '0', 'fund']",http://budget.brla.gov/year/default/revenue/0/service/transportation/0/department/department+of+public+works/0/program/dpw-street+operations/0/expense_category/contractual+services/0/fund,1,1,2.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'information+services', '0', 'program', 'information+services', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/information+services/0/program/information+services/0/expense_category,13,9,20.93,0,0.0,12.5
budget.brla.gov,2016,"['', '']",http://budget.brla.gov/,0,0,0.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'program', 'library+board+of+control+-+operations', '0', 'service', 'culture+and+recreation', '0', 'department', 'library+board+of+control', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/program/library+board+of+control+-+operations/0/service/culture+and+recreation/0/department/library+board+of+control/0/expense_category,1,1,0.0,0,0.0,100.0
budget.brla.gov,2023,"['', 'year', '2022', 'operating', '0', 'segment2', 'debt+service', '0', 'fund']",http://budget.brla.gov/year/2022/operating/0/segment2/debt+service/0/fund,1,1,16.0,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'revenue', '0', 'service', 'public+safety', '0', 'department', 'police+department', '0', 'program', 'police+department-uniform+patrol+bureau', '0', 'expense_category', 'personal+services+-+wages,+salaries,+&+allowances', '0', 'fund']","http://budget.brla.gov/year/2015/revenue/0/service/public+safety/0/department/police+department/0/program/police+department-uniform+patrol+bureau/0/expense_category/personal+services+-+wages,+salaries,+&+allowances/0/fund",3,3,4.33,100,0.0,0.0
budget.brla.gov,2019,"['', 'year', 'default', 'operating', '0', 'segment2']",http://budget.brla.gov/year/default/operating/0/segment2,1,1,0.0,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'development', '0', 'segment4', 'permits+&+inspections', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2022/operating/0/fund/general+fund/0/segment2/development/0/segment4/permits+&+inspections/0/segment5/operating/0/object,1,1,18.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'program', 'council+on+aging', '0', 'service', 'health+and+welfare', '0', 'department']",http://budget.brla.gov/year/2015/revenue/0/program/council+on+aging/0/service/health+and+welfare/0/department,1,1,2.0,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'revenue', '0', 'department', 'mosquito+&+rodent+control', '0', 'service']",http://budget.brla.gov/year/2015/revenue/0/department/mosquito+&+rodent+control/0/service,4,4,3.25,0,0.0,75.0
budget.brla.gov,2023,"['', 'year', '2021', 'operating', '0', 'segment2', 'juvenile+court', '0', 'fund']",http://budget.brla.gov/year/2021/operating/0/segment2/juvenile+court/0/fund,2,1,4.0,0,0.0,0.0
budget.brla.gov,2023,"['', 'year', '2018', 'operating', '0', 'segment2', 'fire+department', '0', 'object']",http://budget.brla.gov/year/2018/operating/0/segment2/fire+department/0/object,1,1,10.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'general+government', '0', 'department', 'department+of+public+works', '0', 'program', 'dpw-field+engineering', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/service/general+government/0/department/department+of+public+works/0/program/dpw-field+engineering/0/expense_category,6,1,9.17,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2019', 'operating', '0', 'segment2', 'fire+department', '0', 'fund']",http://budget.brla.gov/year/2019/operating/0/segment2/fire+department/0/fund,6,2,10.88,0,0.0,0.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'transportation+and+drainage', '0', 'fund', 'general+fund', '0', 'segment4', 'traffic+engineering', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2021/operating/0/segment2/transportation+and+drainage/0/fund/general+fund/0/segment4/traffic+engineering/0/segment5/operating/0/object,1,1,0.0,0,0.0,100.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'segment2', 'emergency+medical+services', '0', 'fund', 'emergency+medical+services', '0', 'segment4']",http://budget.brla.gov/year/2021/operating/0/segment2/emergency+medical+services/0/fund/emergency+medical+services/0/segment4,1,1,0.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'department', 'police+department', '0', 'service', 'public+safety', '0', 'program', 'police+department-criminal+investigation+b', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/department/police+department/0/service/public+safety/0/program/police+department-criminal+investigation+b/0/expense_category,2,1,5.5,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'culture+and+recreation', '0', 'department', 'library+board+of+control', '0', 'program']",http://budget.brla.gov/year/default/revenue/0/service/culture+and+recreation/0/department/library+board+of+control/0/program,29,8,23.21,0,0.0,1.92
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'transportation', '0', 'department', 'department+of+public+works', '0', 'program', 'dpw-street+operations', '0', 'expense_category', 'personal+services+-+employee+benefits', '0', 'fund']",http://budget.brla.gov/year/default/revenue/0/service/transportation/0/department/department+of+public+works/0/program/dpw-street+operations/0/expense_category/personal+services+-+employee+benefits/0/fund,1,1,3.0,0,0.0,0.0
budget.brla.gov,2019,"['', 'year', '2018', 'operating', '0', 'segment2', 'information+services', '0', 'fund', 'flood+august+2016', '0', 'segment3']",http://budget.brla.gov/year/2018/operating/0/segment2/information+services/0/fund/flood+august+2016/0/segment3,2,2,1.0,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'operating', '0', 'fund', 'chaneyville+fire+protection+district', '0', 'service']",http://budget.brla.gov/year/2015/operating/0/fund/chaneyville+fire+protection+district/0/service,1,1,0.0,0,0.0,100.0
budget.brla.gov,2019,"['', 'year', '2018', 'operating', '0', 'fund', 'flood+august+2016', '0', 'segment3']",http://budget.brla.gov/year/2018/operating/0/fund/flood+august+2016/0/segment3,1,1,6.0,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'sheriffs+office', '0', 'segment4', 'sheriff-operations', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2022/operating/0/fund/general+fund/0/segment2/sheriffs+office/0/segment4/sheriff-operations/0/segment5/operating/0/object,3,1,7.0,0,0.0,33.33
budget.brla.gov,2015,"['', 'year', 'default', 'revenue', '0', 'service', 'health+and+welfare', '0', 'department', 'animal+control+center', '0', 'program', 'animal+control+center', '0', 'expense_category']",http://budget.brla.gov/year/default/revenue/0/service/health+and+welfare/0/department/animal+control+center/0/program/animal+control+center/0/expense_category,2,1,13.0,0,0.0,0.0
budget.brla.gov,2020,"['', 'year', '2018', 'operating', '0', 'fund', 'general+fund', '0', 'segment3', 'public+safety+expend', '0', 'segment2']",http://budget.brla.gov/year/2018/operating/0/fund/general+fund/0/segment3/public+safety+expend/0/segment2,1,1,10.0,0,0.0,0.0
budget.brla.gov,2023,"['', 'year', '2023', 'operating', '0', 'fund', '2015+$59m+rd&st+impr+refunding', '0', 'segment2', 'debt+service', '0', 'segment4', 'road+and+street+improvement+bo', '0', 'segment5']",http://budget.brla.gov/year/2023/operating/0/fund/2015+$59m+rd&st+impr+refunding/0/segment2/debt+service/0/segment4/road+and+street+improvement+bo/0/segment5,1,1,2.0,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'revenue', '0', 'service', 'culture+and+recreation', '0', 'department', 'library+board+of+control', '0', 'program', 'library+board+of+control+-+operations', '0', 'expense_category', 'personal+services+-+wages,+salaries,+&+allowances', '0', 'fund']","http://budget.brla.gov/year/2015/revenue/0/service/culture+and+recreation/0/department/library+board+of+control/0/program/library+board+of+control+-+operations/0/expense_category/personal+services+-+wages,+salaries,+&+allowances/0/fund",1,1,2.0,0,0.0,0.0
budget.brla.gov,2020,"['', 'year', '2020', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'maintenance', '0', 'segment4']",http://budget.brla.gov/year/2020/operating/0/fund/general+fund/0/segment2/maintenance/0/segment4,2,2,1.5,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'operating+transfers+out', '0', 'department', 'operating+transfers+out', '0', 'program', 'transfer+t~o+funds+-+grants', '0', 'expense_category', 'other', '0', 'fund']",http://budget.brla.gov/year/2015/revenue/0/service/operating+transfers+out/0/department/operating+transfers+out/0/program/transfer+t~o+funds+-+grants/0/expense_category/other/0/fund,1,1,4.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'program', 'risk+management', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/program/risk+management/0/expense_category,1,1,6.0,0,0.0,0.0
budget.brla.gov,2019,"['', 'year', '2018', 'operating', '0', 'segment2', 'environmental+services', '0', 'fund']",http://budget.brla.gov/year/2018/operating/0/segment2/environmental+services/0/fund,3,2,1.5,0,0.0,0.0
budget.brla.gov,2017,"['', 'year', '2015', 'revenue', '0', 'program', 'sewerage-wastewater+collection-pump+mainte', '0', 'service']",http://budget.brla.gov/year/2015/revenue/0/program/sewerage-wastewater+collection-pump+mainte/0/service,1,1,3.0,0,0.0,0.0
budget.brla.gov,2023,"['', 'year', '2023', 'operating', '0', 'fund', 'general+fund', '0', 'segment2', 'police+department', '0', 'segment4', 'police-uniform+patrol+bureau', '0', 'segment5', 'operating', '0', 'object']",http://budget.brla.gov/year/2023/operating/0/fund/general+fund/0/segment2/police+department/0/segment4/police-uniform+patrol+bureau/0/segment5/operating/0/object,2,2,3.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'operating', '0', 'service', 'miscellaneous', '0', 'project']",http://budget.brla.gov/year/2015/operating/0/service/miscellaneous/0/project,2,1,3.0,0,0.0,0.0
budget.brla.gov,2015,"['', 'year', 'default', 'operating', '0', 'service', 'transportation', '0', 'department', 'construction+projects', '0', 'project', 'glp+-+pecue+lane', '0', 'fund']",http://budget.brla.gov/year/default/operating/0/service/transportation/0/department/construction+projects/0/project/glp+-+pecue+lane/0/fund,1,1,0.0,0,0.0,100.0
budget.brla.gov,2021,"['', 'year', '2021', 'operating', '0', 'fund', 'sewerage-operations+&+maint', '0', 'segment2', 'finance+department', '0', 'segment4', 'service+fee+business+office', '0', 'segment5']",http://budget.brla.gov/year/2021/operating/0/fund/sewerage-operations+&+maint/0/segment2/finance+department/0/segment4/service+fee+business+office/0/segment5,1,1,6.0,0,0.0,0.0
budget.brla.gov,2016,"['', 'year', '2015', 'revenue', '0', 'service', 'general+government', '0', 'department', 'department+of+public+works', '0', 'program', 'dpw-river+center+parking+authority', '0', 'expense_category']",http://budget.brla.gov/year/2015/revenue/0/service/general+government/0/department/department+of+public+works/0/program/dpw-river+center+parking+authority/0/expense_category,6,1,14.67,0,0.0,0.0
budget.brla.gov,2022,"['', 'year', '2022', 'operating', '0', 'object', 'non-profit+grant+assistance', '0', 'fund', 'general+fund', '0', 'segment2', 'office+of+the+mayor-president', '0', 'segment4', 'mayor-administration', '0', 'segment5']",http://budget.brla.gov/year/2022/operating/0/object/non-profit+grant+assistance/0/fund/general+fund/0/segment2/office+of+the+mayor-president/0/segment4/mayor-administration/0/segment5,1,1,8.0,0,0.0,0.0
